tid,year
1190261874371244032,2019-11-01
1190261248367218688,2019-11-01
1190260664062881792,2019-11-01
1190250133071519745,2019-11-01
1190247105841057805,2019-11-01
1190244509277458433,2019-11-01
1190240720633905152,2019-11-01
1190239355627098112,2019-11-01
1190373509500936193,2019-11-01
1190373504442654730,2019-11-01
1190373502416752641,2019-11-01
1190373467528613896,2019-11-01
1190113426644844544,2019-11-01
1190113283078074369,2019-11-01
1190086080952967171,2019-11-01
1190085372815929344,2019-11-01
1190266170064166913,2019-11-01
1190079193582899200,2019-11-01
1190079192358105088,2019-11-01
1190079191355670529,2019-11-01
1190068597747585029,2019-11-01
1190068495184269312,2019-11-01
1190067978089439239,2019-11-01
1190065607158435840,2019-11-01
1190036836447641601,2019-10-31
1190036692985696256,2019-10-31
1190000311005528064,2019-10-31
1190000297873203201,2019-10-31
1190000291678175235,2019-10-31
1190000235604566017,2019-10-31
1190000221666906120,2019-10-31
1190000196949819393,2019-10-31
1190000153043841024,2019-10-31
1190000143061397504,2019-10-31
1190000131736821760,2019-10-31
1190000118398963713,2019-10-31
1190000092310364161,2019-10-31
1190000080067186688,2019-10-31
1189960770064461824,2019-10-31
1189927952168996865,2019-10-31
1189919331259424770,2019-10-31
1189914359310553088,2019-10-31
1189914333842681858,2019-10-31
1189897137984876545,2019-10-31
1189895935721197570,2019-10-31
1189887779901263872,2019-10-31
1189887388832714752,2019-10-31
1189884783255535621,2019-10-31
1189883345645256704,2019-10-31
1189883245296570368,2019-10-31
1189883178741317633,2019-10-31
1189882882216660993,2019-10-31
1189882057759084569,2019-10-31
1189879747318341632,2019-10-31
1189879746357841921,2019-10-31
1189879744659148801,2019-10-31
1189879743895810048,2019-10-31
1189766430826344449,2019-10-31
1189762942004289536,2019-10-31
1189758177824452608,2019-10-31
1189715310766645254,2019-10-31
1189643818431406080,2019-10-30
1189638577866657794,2019-10-30
1189631565279760391,2019-10-30
1189630486886395906,2019-10-30
1189614078534311936,2019-10-30
1189614076743376897,2019-10-30
1189601417469841409,2019-10-30
1189592785311223815,2019-10-30
1189591905740513280,2019-10-30
1189591903941152769,2019-10-30
1189555451274379265,2019-10-30
1189555450485837825,2019-10-30
1189550716186177536,2019-10-30
1189527179425730560,2019-10-30
1189518901991923712,2019-10-30
1189516638103703552,2019-10-30
1189506762904395776,2019-10-30
1189506168529526790,2019-10-30
1189506075197706240,2019-10-30
1189505462594617344,2019-10-30
1189505265151991809,2019-10-30
1189505264376000512,2019-10-30
1189392327816699905,2019-10-30
1189378671326515200,2019-10-30
1189378663646711808,2019-10-30
1189378636803129344,2019-10-30
1189378618838925312,2019-10-30
1189378598462984192,2019-10-30
1189378565088927744,2019-10-30
1189378526576820224,2019-10-30
1189378517223518214,2019-10-30
1189378507236937728,2019-10-30
1189378497665490944,2019-10-30
1189378483627147264,2019-10-30
1189198831193411585,2019-10-29
1189198697059553285,2019-10-29
1189183301233233920,2019-10-29
1189173602500911105,2019-10-29
1189172468159864832,2019-10-29
1189170102832377857,2019-10-29
1189167309455331328,2019-10-29
1189162332389294080,2019-10-29
1189161936744792064,2019-10-29
1189161824614277120,2019-10-29
1189156179173433344,2019-10-29
1189154764359196672,2019-10-29
1189149658435768320,2019-10-29
1189149606099243008,2019-10-29
1189149197800529920,2019-10-29
1189149080603238401,2019-10-29
1189148990492856320,2019-10-29
1189148826663342080,2019-10-29
1189148670337392641,2019-10-29
1189148575164518402,2019-10-29
1189148427504029696,2019-10-29
1189148364757094400,2019-10-29
1189148300789932032,2019-10-29
1189148157873213440,2019-10-29
1189148013643608064,2019-10-29
1189147744449040384,2019-10-29
1189147494577594368,2019-10-29
1189147382455386112,2019-10-29
1189147373265739776,2019-10-29
1189146892292313088,2019-10-29
1189146398870163456,2019-10-29
1189146121395937281,2019-10-29
1189146007310913536,2019-10-29
1189145776016023552,2019-10-29
1189145594171985920,2019-10-29
1189145407361814528,2019-10-29
1189144144767270912,2019-10-29
1189144049724411913,2019-10-29
1189143942207594496,2019-10-29
1189143780282253312,2019-10-29
1189143471422164993,2019-10-29
1189143298105118722,2019-10-29
1189143147026309120,2019-10-29
1189030619755495425,2019-10-29
1189028602052042752,2019-10-29
1189026689860489216,2019-10-29
1189023754912964608,2019-10-29
1189191313297678336,2019-10-29
1188929062611361792,2019-10-28
1188923938849443840,2019-10-28
1188920919768498176,2019-10-28
1188920268967727105,2019-10-28
1188920252853186560,2019-10-28
1188917392761479168,2019-10-28
1188913475960991744,2019-10-28
1188909031403900928,2019-10-28
1188862744067481603,2019-10-28
1188861523655045124,2019-10-28
1188861222483050498,2019-10-28
1188860913077673984,2019-10-28
1188813055108374533,2019-10-28
1188919597161799680,2019-10-28
1188567275391127552,2019-10-27
1188498123393515521,2019-10-27
1188498025066455042,2019-10-27
1188491847271931911,2019-10-27
1188463248670109696,2019-10-27
1188400389697212416,2019-10-27
1188264965930700801,2019-10-27
1188190202851926019,2019-10-26
1188190202004754432,2019-10-26
1188188568654696448,2019-10-26
1188188567773822977,2019-10-26
1188187872114946054,2019-10-26
1188187870877618176,2019-10-26
1188103745525243904,2019-10-26
1188103311653769216,2019-10-26
1188091546513616897,2019-10-26
1188067370478309378,2019-10-26
1188067369501052929,2019-10-26
1188067368620167168,2019-10-26
1188058730685972480,2019-10-26
1188054937839775744,2019-10-26
1188054936942198784,2019-10-26
1188053446215323650,2019-10-26
1188052969813614592,2019-10-26
1188050732999729152,2019-10-26
1188050720223911937,2019-10-26
1188050006319751174,2019-10-26
1188048259627081728,2019-10-26
1188048258255540224,2019-10-26
1188048257177587712,2019-10-26
1188048255797608449,2019-10-26
1187936868299608065,2019-10-26
1187936132241219584,2019-10-26
1187934016235888641,2019-10-26
1187932151171469312,2019-10-26
1187931894362583041,2019-10-26
1187931787172990976,2019-10-26
1187931743724146689,2019-10-26
1187931525591060480,2019-10-26
1187931266454302720,2019-10-26
1187931200645664768,2019-10-26
1187930621282340866,2019-10-26
1187917572102078465,2019-10-26
1187876859301761025,2019-10-25
1187876694859882503,2019-10-25
1187876420342689792,2019-10-25
1187876109544759296,2019-10-25
1187874908660998144,2019-10-25
1187874124976271362,2019-10-25
1187874122279337987,2019-10-25
1187861209942495234,2019-10-25
1187838852255244288,2019-10-25
1187838848732020737,2019-10-25
1187832036167303169,2019-10-25
1187831782500003840,2019-10-25
1187831740200448001,2019-10-25
1187831652975702016,2019-10-25
1187831587217395712,2019-10-25
1187831448377495552,2019-10-25
1187831383395205120,2019-10-25
1187831326239444993,2019-10-25
1187831276352368640,2019-10-25
1187831196467646464,2019-10-25
1187831158530134017,2019-10-25
1187831100208377856,2019-10-25
1187831030612250624,2019-10-25
1187830804325392385,2019-10-25
1187819045690773504,2019-10-25
1187790279765647361,2019-10-25
1187783467389444096,2019-10-25
1187766306365411329,2019-10-25
1187714024378646531,2019-10-25
1187708412685107200,2019-10-25
1187708411309375488,2019-10-25
1187708410579603461,2019-10-25
1187704353324503040,2019-10-25
1187703447744843776,2019-10-25
1187784694382743552,2019-10-25
1187551862616141824,2019-10-25
1187551461808492544,2019-10-25
1187551451775750144,2019-10-25
1187551305281212416,2019-10-25
1187551256371515392,2019-10-25
1187551194308403201,2019-10-25
1187547459700121600,2019-10-25
1187489220501430272,2019-10-24
1187480024024264704,2019-10-24
1187395521805275137,2019-10-24
1187389630271934464,2019-10-24
1187375419022069761,2019-10-24
1187373187820130306,2019-10-24
1187227271935021057,2019-10-24
1187225389892022273,2019-10-24
1187224585663635456,2019-10-24
1187223889170042881,2019-10-24
1187223788972335104,2019-10-24
1187222295556874241,2019-10-24
1187217033164967939,2019-10-24
1187215842435575809,2019-10-24
1187187349622575104,2019-10-24
1187116372997922821,2019-10-23
1187114497384898560,2019-10-23
1187081515051601920,2019-10-23
1187080935373713408,2019-10-23
1187080923961012228,2019-10-23
1187064174737809409,2019-10-23
1187063975600627712,2019-10-23
1187063779416256512,2019-10-23
1187063301731209220,2019-10-23
1187062834288648192,2019-10-23
1187062776243589120,2019-10-23
1187062456960651264,2019-10-23
1187062444381872128,2019-10-23
1187044861725286400,2019-10-23
1187044133703159810,2019-10-23
1187044128003149824,2019-10-23
1187037466261446656,2019-10-23
1186985677176655872,2019-10-23
1186985455058898945,2019-10-23
1186982949180317697,2019-10-23
1186982948404449280,2019-10-23
1186982946336624640,2019-10-23
1186975439409078272,2019-10-23
1186975336929599488,2019-10-23
1186969632944611335,2019-10-23
1186968579125792768,2019-10-23
1186962966568165377,2019-10-23
1186960304363716608,2019-10-23
1186960179616718849,2019-10-23
1186959962515394561,2019-10-23
1186959831988686848,2019-10-23
1186959620151087105,2019-10-23
1186959459878350848,2019-10-23
1186860048733163520,2019-10-23
1186859841358311424,2019-10-23
1186859643475255297,2019-10-23
1186859574038597632,2019-10-23
1186859442639376384,2019-10-23
1186858593364172800,2019-10-23
1186858297606979584,2019-10-23
1186857437657214976,2019-10-23
1186856923636948993,2019-10-23
1186856554055852035,2019-10-23
1186853459242426368,2019-10-23
1186852315808092161,2019-10-23
1186850642901557248,2019-10-23
1186849398610903040,2019-10-23
1186768817822806016,2019-10-22
1186645438910349313,2019-10-22
1186645243854237696,2019-10-22
1186645111154847746,2019-10-22
1186644947954483201,2019-10-22
1186644602398400512,2019-10-22
1186644494797672449,2019-10-22
1186644401826738177,2019-10-22
1186643954026065921,2019-10-22
1186638807984230403,2019-10-22
1186635396567961601,2019-10-22
1186612453368651777,2019-10-22
1186611810931236870,2019-10-22
1186611272231636992,2019-10-22
1186607396917002241,2019-10-22
1186607396090724353,2019-10-22
1186603407769034752,2019-10-22
1186600971130015744,2019-10-22
1186500787922448384,2019-10-22
1186443733019041793,2019-10-22
1186442854484369409,2019-10-22
1186442742093754368,2019-10-22
1186442653602373639,2019-10-22
1186442504062881794,2019-10-22
1186442390447558657,2019-10-22
1186442347799822339,2019-10-22
1186442241197428736,2019-10-22
1186442124843196417,2019-10-22
1186441819564978177,2019-10-22
1186441723758686208,2019-10-22
1186441634680053760,2019-10-22
1186441545588858881,2019-10-22
1186441190415175680,2019-10-22
1186440970889580544,2019-10-22
1186440600712814593,2019-10-22
1186440105592049664,2019-10-22
1186439974192893954,2019-10-22
1186439936901308417,2019-10-22
1186439875760984065,2019-10-22
1186439806567534594,2019-10-22
1186439731237789696,2019-10-22
1186418453202247684,2019-10-21
1186270381491081218,2019-10-21
1186258762920792065,2019-10-21
1186257181689237504,2019-10-21
1186128505316229121,2019-10-21
1186114296524267520,2019-10-21
1186114286642515969,2019-10-21
1186113894424760320,2019-10-21
1186113259780345857,2019-10-21
1186101761368571904,2019-10-21
1186101103676526592,2019-10-21
1186099686475735041,2019-10-21
1186099074371596288,2019-10-21
1186098803163697152,2019-10-21
1186098680325124104,2019-10-21
1186098336186671105,2019-10-21
1186097821579124736,2019-10-21
1186096913520693248,2019-10-21
1186049749989892105,2019-10-20
1186035686396321793,2019-10-20
1186035685163257857,2019-10-20
1186035684525727744,2019-10-20
1186016354572353536,2019-10-20
1185956197624619008,2019-10-20
1185956149008490496,2019-10-20
1185934502906007552,2019-10-20
1185899575669919745,2019-10-20
1185798608672698369,2019-10-20
1185798145902555136,2019-10-20
1185797905082474496,2019-10-20
1185759188040978432,2019-10-20
1185748012070506496,2019-10-20
1185747939257397248,2019-10-20
1185738277376184320,2019-10-20
1185735579327193093,2019-10-20
1185729537230938112,2019-10-20
1185726931611852802,2019-10-20
1185726930764611589,2019-10-20
1185907415499378690,2019-10-20
1185713680224313345,2019-10-20
1185699151708901376,2019-10-19
1185696844745248768,2019-10-19
1185683791639187459,2019-10-19
1185683525426700289,2019-10-19
1185665748800299009,2019-10-19
1185643744932106240,2019-10-19
1185638885126295554,2019-10-19
1185638214255677440,2019-10-19
1185638007451328513,2019-10-19
1185637489471565824,2019-10-19
1185637235284234240,2019-10-19
1185635727645839363,2019-10-19
1185634349930205193,2019-10-19
1185629411992887299,2019-10-19
1185620868682174464,2019-10-19
1185610478325784577,2019-10-19
1185607384963661825,2019-10-19
1185606620962840577,2019-10-19
1185603997710897160,2019-10-19
1185603727861915648,2019-10-19
1185603674862751744,2019-10-19
1185603558898618369,2019-10-19
1185603470520410113,2019-10-19
1185603367659331584,2019-10-19
1185603336055209984,2019-10-19
1185602954134466560,2019-10-19
1185602853009874945,2019-10-19
1185602678480617472,2019-10-19
1185601988811284483,2019-10-19
1185587881043222532,2019-10-19
1185587789070512129,2019-10-19
1185587115792519169,2019-10-19
1185586932971114496,2019-10-19
1185586648890904578,2019-10-19
1185586107653804033,2019-10-19
1185585875318644737,2019-10-19
1185580161305059328,2019-10-19
1185578752857784320,2019-10-19
1185578737485647873,2019-10-19
1185578564596457472,2019-10-19
1185577234641379328,2019-10-19
1185575318674952198,2019-10-19
1185574689156059141,2019-10-19
1185534210196627456,2019-10-19
1185533464700956672,2019-10-19
1185533188761882625,2019-10-19
1185533017621782529,2019-10-19
1185423180841832448,2019-10-19
1185423104417456129,2019-10-19
1185591047549796352,2019-10-19
1185389914470473729,2019-10-19
1185379196203421696,2019-10-19
1185375708559876098,2019-10-19
1185374394350215169,2019-10-19
1185367080780156930,2019-10-19
1185339160858648576,2019-10-18
1185337032429789184,2019-10-18
1185336214049689600,2019-10-18
1185324474775887874,2019-10-18
1185277957436248065,2019-10-18
1185277956551254018,2019-10-18
1185221926991609862,2019-10-18
1185220552254017537,2019-10-18
1185219643432230913,2019-10-18
1185219642668867585,2019-10-18
1185219641972539392,2019-10-18
1185181592572092416,2019-10-18
1185181470568177672,2019-10-18
1185181219086127105,2019-10-18
1185180968354828288,2019-10-18
1185180829200330752,2019-10-18
1185180512891146240,2019-10-18
1185037614685904896,2019-10-18
1185029472132698113,2019-10-18
1185026994993451008,2019-10-18
1185019331018665985,2019-10-18
1184987864125321216,2019-10-18
1184973040150614016,2019-10-17
1184972554890612736,2019-10-17
1184895160871571456,2019-10-17
1184892687587012608,2019-10-17
1184884179751731200,2019-10-17
1184877410946187264,2019-10-17
1184848832493969408,2019-10-17
1184848482844250113,2019-10-17
1184820057001598976,2019-10-17
1184816183033454592,2019-10-17
1184816047414751232,2019-10-17
1184815974006087680,2019-10-17
1184815052546809862,2019-10-17
1184811058663493632,2019-10-17
1184811046760075270,2019-10-17
1184810906942935040,2019-10-17
1184799768964456448,2019-10-17
1184690876762734592,2019-10-17
1184690862720258048,2019-10-17
1184690846580523008,2019-10-17
1184690356027297793,2019-10-17
1184687862090010624,2019-10-17
1184683989308719104,2019-10-17
1184683537976442880,2019-10-17
1184848688314761216,2019-10-17
1184656977638711296,2019-10-17
1184638812150009858,2019-10-17
1184637926212341760,2019-10-17
1184634725677314050,2019-10-17
1184631273454817280,2019-10-17
1184623216742014977,2019-10-17
1184620202480193537,2019-10-17
1184613942750072832,2019-10-16
1184600576245583873,2019-10-16
1184597281808498688,2019-10-16
1184595335794036737,2019-10-16
1184595222761787393,2019-10-16
1184594674541121537,2019-10-16
1184579045138337794,2019-10-16
1184576819309228034,2019-10-16
1184552942545920005,2019-10-16
1184540536134406144,2019-10-16
1184530879999348739,2019-10-16
1184435422346305537,2019-10-16
1184431250066624512,2019-10-16
1184430253541859328,2019-10-16
1184427310935609345,2019-10-16
1184426268177129472,2019-10-16
1184308485237948416,2019-10-16
1184307214623875072,2019-10-16
1184306888864874496,2019-10-16
1184305397793996801,2019-10-16
1184305363975311360,2019-10-16
1184305129278857222,2019-10-16
1184304835723714562,2019-10-16
1184293357755011072,2019-10-16
1184293357121613824,2019-10-16
1184236083346919425,2019-10-15
1184198558007869440,2019-10-15
1184196970212139010,2019-10-15
1184168291775995904,2019-10-15
1184147319480041473,2019-10-15
1184136159724740609,2019-10-15
1184136158860730369,2019-10-15
1184129825231069184,2019-10-15
1184129465070297090,2019-10-15
1184125314147983361,2019-10-15
1184101618901540864,2019-10-15
1183898080934055936,2019-10-15
1183908206088728576,2019-10-15
1183900672892309505,2019-10-15
1183899559124189184,2019-10-15
1183873633057476609,2019-10-14
1183869954640228352,2019-10-14
1183869189049737217,2019-10-14
1183833640507269120,2019-10-14
1183823970979713024,2019-10-14
1183823969197146115,2019-10-14
1183822494031065088,2019-10-14
1183822488192671745,2019-10-14
1183821343420289030,2019-10-14
1183821342455586818,2019-10-14
1183819526753980416,2019-10-14
1183818843464065024,2019-10-14
1183818841941565441,2019-10-14
1183796209942695938,2019-10-14
1183795966350123013,2019-10-14
1183779243588763649,2019-10-14
1183778969725865985,2019-10-14
1183744344794320896,2019-10-14
1183722535961202689,2019-10-14
1183720665691709445,2019-10-14
1183717522874519552,2019-10-14
1183717423029067777,2019-10-14
1183715679096201218,2019-10-14
1183709210602823680,2019-10-14
1183702529403695104,2019-10-14
1183702528787189767,2019-10-14
1183697555907104768,2019-10-14
1183693719914106880,2019-10-14
1183693718500659200,2019-10-14
1183688781037297664,2019-10-14
1183549468114915328,2019-10-14
1183549454680559616,2019-10-14
1183541434802196481,2019-10-14
1183535447919812608,2019-10-14
1183524771734183936,2019-10-13
1183520040647380993,2019-10-13
1183506864170029056,2019-10-13
1183506863431786497,2019-10-13
1183500215241859073,2019-10-13
1183499482790612993,2019-10-13
1183499482069159941,2019-10-13
1183493286708875264,2019-10-13
1183441191003721731,2019-10-13
1183390085993119749,2019-10-13
1183385881320853509,2019-10-13
1183376270731763714,2019-10-13
1183369133301391365,2019-10-13
1183369132634456066,2019-10-13
1183366057169444864,2019-10-13
1183359602089484288,2019-10-13
1183357914922258433,2019-10-13
1183248760303960064,2019-10-13
1183239217700364288,2019-10-13
1183238893627465733,2019-10-13
1183238768272261121,2019-10-13
1183235322773233664,2019-10-13
1183232552464719873,2019-10-13
1183219098911682561,2019-10-13
1183130243885875200,2019-10-12
1183124665688055809,2019-10-12
1183124563258941442,2019-10-12
1183124325999796225,2019-10-12
1183124173767483393,2019-10-12
1183122218433335301,2019-10-12
1183122218433294336,2019-10-12
1183113326374600705,2019-10-12
1183107124248940546,2019-10-12
1183098478232256512,2019-10-12
1183097223674056705,2019-10-12
1183037520503885824,2019-10-12
1183023558655709184,2019-10-12
1183021806493556736,2019-10-12
1183021805570801665,2019-10-12
1183016899589955584,2019-10-12
1183007878921314304,2019-10-12
1182865849851338753,2019-10-12
1182865510825779200,2019-10-12
1182859837316583424,2019-10-12
1182859828386885633,2019-10-12
1182852925237805060,2019-10-12
1182847457396310017,2019-10-12
1182843598779252737,2019-10-12
1182843529103429632,2019-10-12
1182843323091804160,2019-10-12
1182842938247639040,2019-10-12
1182842647041298432,2019-10-12
1182807013719531522,2019-10-11
1182804704721375233,2019-10-11
1182804700699086848,2019-10-11
1182799017056456704,2019-10-11
1182798830577709056,2019-10-11
1182798468043005954,2019-10-11
1182798416348250113,2019-10-11
1182798324681674752,2019-10-11
1182709748619198464,2019-10-11
1182684388401782784,2019-10-11
1182684215189614592,2019-10-11
1182684073623470082,2019-10-11
1182683872238194688,2019-10-11
1182683817322209280,2019-10-11
1182683716973400064,2019-10-11
1182683651215187971,2019-10-11
1182683354463907840,2019-10-11
1182683255511945216,2019-10-11
1182683180849074176,2019-10-11
1182683134799822851,2019-10-11
1182682994022199296,2019-10-11
1182682861859692544,2019-10-11
1182682786882293760,2019-10-11
1182682726341722112,2019-10-11
1182682505041854468,2019-10-11
1182682338947485698,2019-10-11
1182682269804310529,2019-10-11
1182682132868751361,2019-10-11
1182681884628791297,2019-10-11
1182681846783664129,2019-10-11
1182681755679121408,2019-10-11
1182681234880847872,2019-10-11
1182680923520798720,2019-10-11
1182680891233054720,2019-10-11
1182680853698285568,2019-10-11
1182680751856406529,2019-10-11
1182680625066721280,2019-10-11
1182680500760170497,2019-10-11
1182680294421356552,2019-10-11
1182680188452265984,2019-10-11
1182679765632868353,2019-10-11
1182679369174716423,2019-10-11
1182678724598206465,2019-10-11
1182678620168429569,2019-10-11
1182664051089911812,2019-10-11
1182661081849835520,2019-10-11
1182657102357110791,2019-10-11
1182654371714211840,2019-10-11
1182446290724163584,2019-10-11
1182488455277924353,2019-10-11
1182485222190915584,2019-10-11
1182446696598511617,2019-10-11
1182399270009425920,2019-10-10
1182387198164946944,2019-10-10
1182387197066039298,2019-10-10
1182304844683632642,2019-10-10
1182304840212455424,2019-10-10
1182292163721404416,2019-10-10
1182290380542185472,2019-10-10
1182289435955777537,2019-10-10
1182288206806560769,2019-10-10
1182286414353981440,2019-10-10
1182286411501838337,2019-10-10
1182283090271592448,2019-10-10
1182282989096652802,2019-10-10
1182282909618704385,2019-10-10
1182282790861201408,2019-10-10
1182281836363485185,2019-10-10
1182281834970980352,2019-10-10
1182280635513294849,2019-10-10
1182147895371472896,2019-10-10
1182142030325129217,2019-10-10
1182112396837625857,2019-10-10
1182107370790559744,2019-10-10
1182107033874714624,2019-10-10
1182085917198241793,2019-10-10
1182075837962690560,2019-10-09
1181995834369544198,2019-10-09
1181991604493656064,2019-10-09
1181969511697788928,2019-10-09
1181968273333719041,2019-10-09
1181940394604535809,2019-10-09
1181940389990805504,2019-10-09
1181935082594062337,2019-10-09
1181935014709202947,2019-10-09
1181934349433872384,2019-10-09
1181934246111404032,2019-10-09
1181933850991235073,2019-10-09
1181932884694839296,2019-10-09
1181932389435678720,2019-10-09
1181932207767789571,2019-10-09
1181931358857388035,2019-10-09
1181931277102063622,2019-10-09
1181931140740997120,2019-10-09
1181930944917377024,2019-10-09
1181930118828175363,2019-10-09
1181929745518403585,2019-10-09
1181929128976670724,2019-10-09
1181928424958578688,2019-10-09
1181913137483829250,2019-10-09
1181913136074502144,2019-10-09
1181907681512169472,2019-10-09
1181905661300559872,2019-10-09
1181905659568283648,2019-10-09
1181896777076740098,2019-10-09
1181896127471333381,2019-10-09
1181891356274413570,2019-10-09
1181890675375259653,2019-10-09
1181890153310232577,2019-10-09
1181889603516665857,2019-10-09
1181889601914454016,2019-10-09
1181883934776401920,2019-10-09
1181788575861547008,2019-10-09
1181771156203986946,2019-10-09
1181770276188631041,2019-10-09
1181761045486080002,2019-10-09
1181937134548258818,2019-10-09
1181754987141124098,2019-10-09
1181751715437170689,2019-10-09
1181751294693969920,2019-10-09
1181750932444520448,2019-10-09
1181750525596983296,2019-10-09
1181748180066738176,2019-10-09
1181746918474440705,2019-10-09
1181746916981379072,2019-10-09
1181698015423275010,2019-10-08
1181644113092980737,2019-10-08
1181640571334647814,2019-10-08
1181640563696820224,2019-10-08
1181622998228508672,2019-10-08
1181619203687751680,2019-10-08
1181601756347797505,2019-10-08
1181586618983034880,2019-10-08
1181578987191095298,2019-10-08
1181577775246905344,2019-10-08
1181576256904744964,2019-10-08
1181571571787403265,2019-10-08
1181560772255719424,2019-10-08
1181560708808486914,2019-10-08
1181553636444426240,2019-10-08
1181553630354259968,2019-10-08
1181547333990916097,2019-10-08
1181547331822456832,2019-10-08
1181542327711600642,2019-10-08
1181540820824014848,2019-10-08
1181540799374344194,2019-10-08
1181540621066092549,2019-10-08
1181425038618177536,2019-10-08
1181424863954837505,2019-10-08
1181424753040596993,2019-10-08
1181424537482797057,2019-10-08
1181424453508567041,2019-10-08
1181424371212140544,2019-10-08
1181422696250384384,2019-10-08
1181422346697138176,2019-10-08
1181421753286959104,2019-10-08
1181421339607011328,2019-10-08
1181421197302611968,2019-10-08
1181420692572692480,2019-10-08
1181420455833538560,2019-10-08
1181420325516566528,2019-10-08
1181420310383529984,2019-10-08
1181420055948603392,2019-10-08
1181420040572276736,2019-10-08
1181419505349730305,2019-10-08
1181419438874251264,2019-10-08
1181419388739686402,2019-10-08
1181419268677742595,2019-10-08
1181418309822095362,2019-10-08
1181417676297703425,2019-10-08
1181417086851125248,2019-10-08
1181414654901403648,2019-10-08
1181414637553831936,2019-10-08
1181414529554620416,2019-10-08
1181414137630531585,2019-10-08
1181413216615837697,2019-10-08
1181326889480282112,2019-10-07
1181251003129180166,2019-10-07
1181249853801877508,2019-10-07
1181232251390042118,2019-10-07
1181232249821388801,2019-10-07
1181229390291767297,2019-10-07
1181229314412613633,2019-10-07
1181229108707115008,2019-10-07
1181228950665748482,2019-10-07
1181228767441833984,2019-10-07
1181228477099528192,2019-10-07
1181227887543894016,2019-10-07
1181227885841002496,2019-10-07
1181212691203084289,2019-10-07
1181207822039683079,2019-10-07
1181207817715421184,2019-10-07
1181202101327843329,2019-10-07
1181178546150092800,2019-10-07
1181175266409889793,2019-10-07
1181172467676565505,2019-10-07
1181172465772482563,2019-10-07
1181172462291243008,2019-10-07
1181172459325800448,2019-10-07
1181172457811697664,2019-10-07
1181033360241709056,2019-10-07
1181033358794661889,2019-10-07
1180994860188360704,2019-10-06
1180990908000559104,2019-10-06
1180990087749935105,2019-10-06
1180987393115074560,2019-10-06
1180986664912588802,2019-10-06
1180982480083570688,2019-10-06
1180967365686824960,2019-10-06
1180967311534149634,2019-10-06
1180967293645393922,2019-10-06
1180967230990884866,2019-10-06
1180967187114270725,2019-10-06
1180966726227386368,2019-10-06
1180959338619428865,2019-10-06
1180959154258751489,2019-10-06
1180939260146470912,2019-10-06
1180939171755630599,2019-10-06
1180925566951788545,2019-10-06
1180925164080582657,2019-10-06
1180905827932278785,2019-10-06
1180899945701879808,2019-10-06
1180889650333917190,2019-10-06
1180886040791388161,2019-10-06
1180886039801602048,2019-10-06
1180859894003572736,2019-10-06
1180859889381466113,2019-10-06
1180836514743357440,2019-10-06
1180836237239816192,2019-10-06
1180835848985743360,2019-10-06
1180835655099834369,2019-10-06
1180835536086470656,2019-10-06
1180834645128204288,2019-10-06
1180833586380972034,2019-10-06
1180832398197571585,2019-10-06
1180832249866047488,2019-10-06
1180832053039906817,2019-10-06
1180831127734554625,2019-10-06
1180830712980787202,2019-10-06
1180830651962073094,2019-10-06
1180830339410923520,2019-10-06
1180829942998802432,2019-10-06
1180667198093824001,2019-10-06
1180664424375435265,2019-10-06
1180664060603518976,2019-10-06
1180653341539483650,2019-10-06
1180631325683982336,2019-10-05
1180628130941345798,2019-10-05
1180624940212641793,2019-10-05
1180613975572135943,2019-10-05
1180576872658280453,2019-10-05
1180576805893230592,2019-10-05
1180576714361102337,2019-10-05
1180564696979648513,2019-10-05
1180560592119222273,2019-10-05
1180559858699030529,2019-10-05
1180551689818050562,2019-10-05
1180532150053085185,2019-10-05
1180524614268653568,2019-10-05
1180521871223246848,2019-10-05
1180521553932488705,2019-10-05
1180487139546546182,2019-10-05
1180484483147059200,2019-10-05
1180482408522629120,2019-10-05
1180480067849338881,2019-10-05
1180340705308413952,2019-10-05
1180336118207787008,2019-10-05
1180334708175130624,2019-10-05
1180333195763634176,2019-10-05
1180329058862866432,2019-10-05
1180323756423692288,2019-10-05
1180323056050421761,2019-10-05
1180322962412576768,2019-10-05
1180322836113743872,2019-10-05
1180322833316171778,2019-10-05
1180322797102522368,2019-10-05
1180322404679241728,2019-10-05
1180322034401841152,2019-10-05
1180321695665704963,2019-10-05
1180320417250267137,2019-10-05
1180320208466120704,2019-10-05
1180320198391484417,2019-10-05
1180320019588276224,2019-10-05
1180319849517592576,2019-10-05
1180319734753046528,2019-10-05
1180316198598270981,2019-10-05
1180309422557597697,2019-10-05
1180307953557090304,2019-10-05
1180307952210759687,2019-10-05
1180302184296144896,2019-10-05
1180285319784079360,2019-10-05
1180262686942208000,2019-10-04
1180249663489937410,2019-10-04
1180248057159540737,2019-10-04
1180248056241049601,2019-10-04
1180245134363025415,2019-10-04
1180244432647524355,2019-10-04
1180242480991748097,2019-10-04
1180241849199583233,2019-10-04
1180241114403610626,2019-10-04
1180240498478534658,2019-10-04
1180239573139562496,2019-10-04
1180239462476996609,2019-10-04
1180207709985165313,2019-10-04
1180123504924151809,2019-10-04
1180117361380200448,2019-10-04
1180116404839817216,2019-10-04
1180112745078956034,2019-10-04
1180108227838697472,2019-10-04
1180102056411095042,2019-10-04
1180094411323117568,2019-10-04
1180088140004040706,2019-10-04
1180083913051578368,2019-10-04
