url,carbon_date,main_source,sources,age
www.buyserandib.lk,2022-01-20 00:00:00,web.archive.org,['web.archive.org'],305
www.caa.gov.lk,error,error,error,error
www.caa.lk,error,error,error,error
www.cal.lk,error,error,error,error
www.camerapro.lk,error,error,error,error
www.campusone.lk,2022-03-10 00:00:00,web.archive.org,['web.archive.org'],256
www.capitaltrust.lk,error,error,error,error
www.carbonnews.lk,2022-04-24 00:00:00,web.archive.org,['web.archive.org'],211
www.careka.lk,2020-08-06 00:00:00,web.archive.org,['web.archive.org'],837
www.casrilanka.com,2011-10-23 00:00:00,web.archive.org,['web.archive.org'],4047
www.catchme.lk,2012-12-20 00:00:00,web.archive.org,['web.archive.org'],3623
www.cbsl.gov.lk,2007-05-03 00:00:00,web.archive.org,['web.archive.org'],5681
www.cbsl.lk,error,error,error,error
www.cda.gov.lk,error,error,error,error
www.cdbinet.lk,error,error,error,error
www.ceb.lk,error,error,error,error
www.celltronics.lk,2010-12-15 00:00:00,web.archive.org,['web.archive.org'],4359
www.cerebrum.lk,error,error,error,error
www.certislankacourier.com,error,error,error,error
www.ceslerp.lk,error,error,error,error
www.ceyentra.lk,error,error,error,error
www.ceylon-online.com,error,error,error,error
www.ceylonagri.lk,2018-08-17 00:00:00,pubdate,['pubdate'],1557
www.ceylonelements.lk,error,error,error,error
www.ceylonlanka.info,2022-11-20 00:00:00,last-modified,['last-modified'],1
www.ceylontoday.lk,error,error,error,error
www.ceypetco.gov.lk,error,error,error,error
www.cfps.edu.lk,error,error,error,error
www.chamber.lk,error,error,error,error
www.chargenet.lk,error,error,error,error
www.cheflanka.com.au,error,error,error,error
www.chinahub.lk,error,error,error,error
www.chordslankalk.com,error,error,error,error
www.chordssrilanka.com,error,error,error,error
www.chta.lk,error,error,error,error
www.cida.gov.lk,error,error,error,error
www.cineru.lk,error,error,error,error
www.cir.lk,error,error,error,error
www.citizen.lk,error,error,error,error
www.citizenslanka.org,error,error,error,error
www.cityads.lk,error,error,error,error
www.clubpalmbay.lk,error,error,error,error
www.cma-srilanka.org,error,error,error,error
www.cmb.ac.lk,error,error,error,error
www.codl.lk,error,error,error,error
www.coffeeworks.lk,error,error,error,error
www.col3negoriginal.lk,error,error,error,error
www.colombopage.com,error,error,error,error
www.colombopost.lk,error,error,error,error
