tid,year
915371086249971712,2017-10-04
915351470354108417,2017-10-03
915335645719121920,2017-10-03
915326171063242752,2017-10-03
915179824012042241,2017-10-03
914810093874671617,2017-10-02
914661855947366406,2017-10-02
914565910798782465,2017-10-01
914497947517227008,2017-10-01
914497877543735296,2017-10-01
914467502251528192,2017-10-01
914466534365569025,2017-10-01
914465475777695744,2017-10-01
914461244702232577,2017-10-01
914310901855129601,2017-10-01
914269704440737792,2017-09-30
914260261304860672,2017-09-30
914255264282480640,2017-09-30
914252271982178306,2017-09-30
914227642131509248,2017-09-30
914217658517737472,2017-09-30
914217477495717889,2017-09-30
914217117695795201,2017-09-30
914216744385904640,2017-09-30
914214237584674816,2017-09-30
914210813237489666,2017-09-30
914208123564494850,2017-09-30
914189344533024768,2017-09-30
914099295963553792,2017-09-30
914096428879933440,2017-09-30
914094625488502784,2017-09-30
914092750924128262,2017-09-30
914092638403485696,2017-09-30
914092399378526209,2017-09-30
914091203855048704,2017-09-30
914090947180470272,2017-09-30
914089888596754434,2017-09-30
914089003745468417,2017-09-30
914087234869047296,2017-09-30
914267744345972737,2017-09-30
913939816236093440,2017-09-30
913939669800202240,2017-09-30
913939062276358149,2017-09-30
913938985449328641,2017-09-30
913938781434204160,2017-09-30
913938593370042368,2017-09-30
913937483515269120,2017-09-30
913902084461916161,2017-09-29
913892019847778305,2017-09-29
913888647631577088,2017-09-29
913856413541138432,2017-09-29
913821956625059840,2017-09-29
913760243770896389,2017-09-29
913757869627133953,2017-09-29
913724766208610304,2017-09-29
913723771336392704,2017-09-29
913589799411490817,2017-09-29
913570791698173952,2017-09-29
913554705816711168,2017-09-29
913551290717831170,2017-09-28
913550853239443457,2017-09-28
913550237377138688,2017-09-28
913549374227181568,2017-09-28
913488283321159680,2017-09-28
913403237033742336,2017-09-28
913371663789625344,2017-09-28
913220484640182272,2017-09-28
913187235452690432,2017-09-27
913117797231857664,2017-09-27
913035855509491712,2017-09-27
913034591879024640,2017-09-27
913004378486984704,2017-09-27
913003340451188737,2017-09-27
912997506900021248,2017-09-27
912994446219898880,2017-09-27
912863676792786946,2017-09-27
912860336100904960,2017-09-27
912848241535971331,2017-09-27
912836917296877569,2017-09-27
912825663694016522,2017-09-26
912809860965613568,2017-09-26
912807096885723137,2017-09-26
912792478096302080,2017-09-26
912779672257261569,2017-09-26
912771708544802823,2017-09-26
912711807709667331,2017-09-26
912664574461120512,2017-09-26
912651215997202432,2017-09-26
912636538156146688,2017-09-26
912631781098221568,2017-09-26
912629775629418501,2017-09-26
912628271426269185,2017-09-26
912626731357540353,2017-09-26
912624892239077376,2017-09-26
912494675206053888,2017-09-26
912670906828443648,2017-09-26
912487929783754755,2017-09-26
912481556127780865,2017-09-26
912479500511965184,2017-09-26
912478274508423168,2017-09-26
912443924979077120,2017-09-25
912443607084404736,2017-09-25
912443217227976704,2017-09-25
912302339360542720,2017-09-25
912301271817838593,2017-09-25
912281550712135680,2017-09-25
912280282224525312,2017-09-25
912278438127525888,2017-09-25
912276850793213952,2017-09-25
912101775221706752,2017-09-24
912080538755846144,2017-09-24
912079629648883712,2017-09-24
912037003923005440,2017-09-24
912032583466340353,2017-09-24
912032094687252485,2017-09-24
912019957243883520,2017-09-24
912018945158402049,2017-09-24
911911385176723457,2017-09-24
911904261553950720,2017-09-24
911789314169823232,2017-09-24
911718138747727872,2017-09-23
911717004222091264,2017-09-23
911711539815702529,2017-09-23
911700914997792769,2017-09-23
911655987857281024,2017-09-23
911654184918880260,2017-09-23
911572182060453893,2017-09-23
911549980946714624,2017-09-23
911549099752804357,2017-09-23
911546774267006976,2017-09-23
911545480651378689,2017-09-23
911543222731706368,2017-09-23
911541328013676544,2017-09-23
911338971250216960,2017-09-22
911287725847908352,2017-09-22
911265133279809536,2017-09-22
911193223921635335,2017-09-22
911189860769255424,2017-09-22
911179462745710593,2017-09-22
911177460959662080,2017-09-22
911175977878872064,2017-09-22
911175765718421504,2017-09-22
911175246853664768,2017-09-22
911173124976193536,2017-09-22
910993665568526337,2017-09-21
910992971620864004,2017-09-21
910926223684931585,2017-09-21
910898047931912192,2017-09-21
910885755320459264,2017-09-21
910885156373721092,2017-09-21
910703407555600386,2017-09-21
910671525543645185,2017-09-21
910665452048838661,2017-09-21
910641701064204288,2017-09-20
910635327672512512,2017-09-20
910632095088889857,2017-09-20
910581819078316034,2017-09-20
910580644597649409,2017-09-20
910551350408241152,2017-09-20
910524897515905025,2017-09-20
910480918816739328,2017-09-20
910477734635286528,2017-09-20
910476107287269376,2017-09-20
910459401558986752,2017-09-20
910458657179086848,2017-09-20
910455390038642688,2017-09-20
910454516557983744,2017-09-20
910454124696752130,2017-09-20
910453612630900736,2017-09-20
910447064944955392,2017-09-20
910443493511827456,2017-09-20
910443458564894720,2017-09-20
910443366911037440,2017-09-20
910441887164661760,2017-09-20
910332992756834304,2017-09-20
910331061409902592,2017-09-20
910330501411590146,2017-09-20
910328626075389952,2017-09-20
910312303635116033,2017-09-20
910263274918367236,2017-09-19
910233418474098688,2017-09-19
910219338044657664,2017-09-19
910192375267561472,2017-09-19
910101913923997696,2017-09-19
910101538336583680,2017-09-19
910002272825831425,2017-09-19
909995135009804288,2017-09-19
909975689838731264,2017-09-19
909922763774861314,2017-09-18
909823695299981313,2017-09-18
909818335130525697,2017-09-18
909768037787717633,2017-09-18
909767654432526336,2017-09-18
909402439643750400,2017-09-17
909402164610715648,2017-09-17
909401572341370881,2017-09-17
909393991635996672,2017-09-17
909393531143380992,2017-09-17
909390607650521088,2017-09-17
909389552380514304,2017-09-17
909389478795636736,2017-09-17
909389385308700672,2017-09-17
909387958368784389,2017-09-17
909387131952549888,2017-09-17
909386650953961473,2017-09-17
909385782275788800,2017-09-17
909381488445190145,2017-09-17
909191177810915328,2017-09-16
909185223887347712,2017-09-16
909189931154771970,2017-09-16
908841360131743744,2017-09-15
908827394856947712,2017-09-15
908796281002307584,2017-09-15
908768057140629506,2017-09-15
908734537311678464,2017-09-15
908724382440284160,2017-09-15
908676979561570304,2017-09-15
908651641943003136,2017-09-15
908646582807089152,2017-09-15
908645126146265090,2017-09-15
908643633901039617,2017-09-15
908642277987356673,2017-09-15
908640949605163010,2017-09-15
908494344008749056,2017-09-15
908438028980490240,2017-09-14
908413134196572161,2017-09-14
908413019050463232,2017-09-14
908409572943126528,2017-09-14
908406085308096512,2017-09-14
908285679335034880,2017-09-14
908278070611779585,2017-09-14
908276308265795585,2017-09-14
908274366739345409,2017-09-14
908272007011282944,2017-09-14
908161523180285953,2017-09-14
908160218995068928,2017-09-14
908154067658174469,2017-09-14
907946177022369792,2017-09-13
907930425657626624,2017-09-13
907928888587808768,2017-09-13
907698529606541312,2017-09-12
907675638055743489,2017-09-12
907592460070768641,2017-09-12
907588803161939968,2017-09-12
907579024960098304,2017-09-12
907311779331690496,2017-09-11
907303264458362880,2017-09-11
906829008955957248,2017-09-10
906828871106002944,2017-09-10
906828550065582080,2017-09-10
906828199421767680,2017-09-10
906828018651451392,2017-09-10
906827742632665094,2017-09-10
906826663484411905,2017-09-10
906826427210792960,2017-09-10
906826370155720704,2017-09-10
906712991940399104,2017-09-10
906669500984041472,2017-09-10
906634384702291968,2017-09-09
906543198599876608,2017-09-09
906320446882271232,2017-09-09
906170854362447875,2017-09-08
906139352580972544,2017-09-08
906136682952568832,2017-09-08
906135414498631680,2017-09-08
906134333467045888,2017-09-08
906133573400481792,2017-09-08
905967331662319617,2017-09-08
905958330815926276,2017-09-08
905888075749974016,2017-09-07
905880546185814016,2017-09-07
905856569329504256,2017-09-07
905788459301908480,2017-09-07
905775939862310912,2017-09-07
905775722312212480,2017-09-07
905775554737078272,2017-09-07
905775458557538304,2017-09-07
905770927526432768,2017-09-07
905603224379559936,2017-09-07
905586115440242689,2017-09-07
905582435538219011,2017-09-07
905571513398693888,2017-09-06
905512462971232257,2017-09-06
905488897186172928,2017-09-06
905394471969452032,2017-09-06
905383515302264832,2017-09-06
905383039517282304,2017-09-06
905381817695526912,2017-09-06
905228667336499200,2017-09-06
905170032229056512,2017-09-05
905050380484141056,2017-09-05
905047095488516098,2017-09-05
905039597050187777,2017-09-05
905038986883850240,2017-09-05
904899243906879488,2017-09-05
904745562771259392,2017-09-04
904377075049656322,2017-09-03
904375314830249984,2017-09-03
904309527381716992,2017-09-03
904307898213433344,2017-09-03
904305644651634688,2017-09-03
904211620896886785,2017-09-03
904177758489776129,2017-09-03
904176553621307396,2017-09-03
904174851627286530,2017-09-03
904172749135994882,2017-09-03
904172511222525955,2017-09-03
904172194737123328,2017-09-03
904160894661296130,2017-09-03
904025340049285121,2017-09-02
903980484966752257,2017-09-02
903778130850131970,2017-09-02
903770196388831233,2017-09-02
903766326631698432,2017-09-01
903705867891204096,2017-09-01
903603043714957312,2017-09-01
903600265420578819,2017-09-01
903597166249246720,2017-09-01
903587428488839170,2017-09-01
903585873614303234,2017-09-01
903348312421670912,2017-08-31
903234878124249090,2017-08-31
903067192756928512,2017-08-31
903059975437733888,2017-08-31
903057301032108032,2017-08-31
902978901223366656,2017-08-30
902889225061896196,2017-08-30
902881712010653697,2017-08-30
902875515534626817,2017-08-30
902563229968228353,2017-08-29
902507855584092160,2017-08-29
902503724274331653,2017-08-29
902493977533968384,2017-08-29
902491758235406346,2017-08-29
902491685720076288,2017-08-29
902157132270899200,2017-08-28
902156034348904450,2017-08-28
902155972990382081,2017-08-28
902156761901264896,2017-08-28
901942677461229569,2017-08-27
901816453736919040,2017-08-27
901814456505831424,2017-08-27
901804388649500672,2017-08-27
901802524981817344,2017-08-27
901797906046439426,2017-08-27
901795255086968833,2017-08-27
901791391130554370,2017-08-27
901782823522185218,2017-08-27
901777333513854976,2017-08-27
901772550405070848,2017-08-27
901579350662938624,2017-08-26
901531320052051971,2017-08-26
901411986302488576,2017-08-26
901407059547226112,2017-08-26
901404817008021505,2017-08-26
901404488610787328,2017-08-26
901404330024218624,2017-08-26
901403166658498560,2017-08-26
901305065885114368,2017-08-26
901263061511794688,2017-08-26
901259908137594881,2017-08-26
901259509632573440,2017-08-26
901205593054162945,2017-08-25
901190479798312961,2017-08-25
901188228174184448,2017-08-25
901161964994539520,2017-08-25
901112569322237952,2017-08-25
901108572041433089,2017-08-25
901057864516734978,2017-08-25
901044579750825985,2017-08-25
901032475111116800,2017-08-25
901031532164468736,2017-08-25
901029770401546243,2017-08-25
901027651216969728,2017-08-25
900921565868687360,2017-08-25
900875799292776448,2017-08-25
900802642779267077,2017-08-24
900768072503623680,2017-08-24
900714982823821313,2017-08-24
900708110330978304,2017-08-24
900708017909506048,2017-08-24
900706146943717377,2017-08-24
900701990312972289,2017-08-24
900699520304066561,2017-08-24
900697580946034688,2017-08-24
900695448465399809,2017-08-24
900694112940290049,2017-08-24
900850201384157184,2017-08-24
900706843445612544,2017-08-24
900706210042830848,2017-08-24
900521251768213505,2017-08-24
900488148194516992,2017-08-23
900435023517499392,2017-08-23
900354657133801474,2017-08-23
900352052068401154,2017-08-23
900346953120141312,2017-08-23
900251514324647936,2017-08-23
900236323893673984,2017-08-23
900229323801735168,2017-08-23
900225712522657792,2017-08-23
900150814081036288,2017-08-23
900133498723237888,2017-08-22
900086092107571200,2017-08-22
900074005205528578,2017-08-22
899945866991206400,2017-08-22
899841094761848832,2017-08-22
899833714363949056,2017-08-22
899828842075967489,2017-08-22
899798313997926401,2017-08-22
899625157421039616,2017-08-21
899623926082535425,2017-08-21
899466340238491648,2017-08-21
899411254061694979,2017-08-20
899008521726861312,2017-08-19
899008381226299392,2017-08-19
898990321387925504,2017-08-19
898988632551370753,2017-08-19
898964640817983488,2017-08-19
898874064722427904,2017-08-19
898870621584596993,2017-08-19
899006740410269696,2017-08-19
898771262453026816,2017-08-19
898718902200418306,2017-08-19
898685249726578688,2017-08-18
898567378988015616,2017-08-18
898567142466928640,2017-08-18
898567122665611268,2017-08-18
898547379451740160,2017-08-18
898531481185689600,2017-08-18
898528795308642304,2017-08-18
898522732672933890,2017-08-18
898254409511129088,2017-08-17
898243270169563136,2017-08-17
898172999945392131,2017-08-17
898171544236687361,2017-08-17
898169407213645824,2017-08-17
898167282727366656,2017-08-17
898136462385979392,2017-08-17
898130328916824064,2017-08-17
898128290698989568,2017-08-17
898127175525728256,2017-08-17
898015350914138112,2017-08-17
897974118959783937,2017-08-17
897934811909636096,2017-08-16
897908198098706433,2017-08-16
897869174323728385,2017-08-16
897834894822342656,2017-08-16
897833223501344769,2017-08-16
897799882802704385,2017-08-16
897784898865553409,2017-08-16
897783159038910466,2017-08-16
897783045666766850,2017-08-16
897782776468000768,2017-08-16
897781122658177024,2017-08-16
897780828134141952,2017-08-16
897764432369070080,2017-08-16
897763049226084352,2017-08-16
897878175308546048,2017-08-16
897478270442143744,2017-08-15
897429670278385664,2017-08-15
897413442696597505,2017-08-15
897413405002387456,2017-08-15
897411536460886016,2017-08-15
897411177583702016,2017-08-15
897405235924275200,2017-08-15
897294623000985601,2017-08-15
897293484884979712,2017-08-15
897286242886463489,2017-08-15
897223558073602049,2017-08-14
897221868784168960,2017-08-14
897220584211439616,2017-08-14
897218560937922564,2017-08-14
897079051277537280,2017-08-14
897048688639574016,2017-08-14
897044700124909569,2017-08-14
897224082625880064,2017-08-14
897041646659014657,2017-08-14
896854760099336192,2017-08-13
896854197114732544,2017-08-13
896854071117787136,2017-08-13
896707210503483393,2017-08-13
896512981319790592,2017-08-12
896504109670567936,2017-08-12
896488914877165569,2017-08-12
896481262776360960,2017-08-12
896467135391596544,2017-08-12
896452967741747200,2017-08-12
896431205549318144,2017-08-12
896420822780444672,2017-08-12
896191069733265408,2017-08-12
896124861571112960,2017-08-11
896109655574708224,2017-08-11
896076107094474752,2017-08-11
895997989272961025,2017-08-11
895970429734711298,2017-08-11
895966256813268994,2017-08-11
895966080690257920,2017-08-11
895965025931808768,2017-08-11
895794792747216896,2017-08-10
895741164103639042,2017-08-10
895686351529672704,2017-08-10
895604995537678336,2017-08-10
895603959565570048,2017-08-10
895599179522650112,2017-08-10
895454893133234176,2017-08-10
895454300607991809,2017-08-10
895454206244655104,2017-08-10
895398465290723329,2017-08-09
895347654431035393,2017-08-09
895254168570605568,2017-08-09
895252459152711680,2017-08-09
895244964904542208,2017-08-09
895244450053726209,2017-08-09
895244121241255936,2017-08-09
895244004803194880,2017-08-09
895243804013416449,2017-08-09
895237369032519681,2017-08-09
895091395379245056,2017-08-09
894984483291750401,2017-08-08
894984126582972416,2017-08-08
894981661926068228,2017-08-08
894880193839497216,2017-08-08
894878812063846400,2017-08-08
894875690423726080,2017-08-08
894875602045607936,2017-08-08
894871302250668032,2017-08-08
894661651760377856,2017-08-07
894659355324424192,2017-08-07
894653195112378368,2017-08-07
894620077634592769,2017-08-07
894528885701971970,2017-08-07
894526670836781056,2017-08-07
894525428236464128,2017-08-07
894521737534197762,2017-08-07
894518002795900928,2017-08-07
894515865802223616,2017-08-07
894514535062790144,2017-08-07
894512983384129536,2017-08-07
894508048844279809,2017-08-07
894623814079975425,2017-08-07
894368024765059073,2017-08-07
894367017054208001,2017-08-07
894328101949374465,2017-08-06
894185208924262401,2017-08-06
893973466508079104,2017-08-05
893970139565129730,2017-08-05
893969438139191296,2017-08-05
893965986566733824,2017-08-05
893964041630212098,2017-08-05
893959535425146881,2017-08-05
893957896190533632,2017-08-05
893864420539068417,2017-08-05
893791726896381952,2017-08-05
893615145053716480,2017-08-04
893614425067839488,2017-08-04
893587008312016896,2017-08-04
893498883090907137,2017-08-04
893461771813564416,2017-08-04
893461607275270144,2017-08-04
893461264474804224,2017-08-04
893461175278718976,2017-08-04
893461105552609280,2017-08-04
893452922427715584,2017-08-04
893420123641479168,2017-08-04
893418532809179136,2017-08-04
893417795614121985,2017-08-04
893416615504748544,2017-08-04
893411790868160514,2017-08-04
893325503020642305,2017-08-04
893243147580473344,2017-08-03
893186623193718784,2017-08-03
893170489820151808,2017-08-03
893140445294940160,2017-08-03
893083735633129472,2017-08-03
893082107081244672,2017-08-03
893081237082001409,2017-08-03
893080287755849729,2017-08-03
893079018605621248,2017-08-03
892920397162848257,2017-08-03
892814520942460928,2017-08-02
892782712322437120,2017-08-02
892749228291874816,2017-08-02
892741272259133441,2017-08-02
892383242535481344,2017-08-01
892370324616089600,2017-08-01
892366646542782464,2017-08-01
892147656319004672,2017-07-31
891999166074847232,2017-07-31
891998881009061888,2017-07-31
891996053611917312,2017-07-31
891623821702295552,2017-07-30
891442016294494209,2017-07-29
891440474132795392,2017-07-29
891437168798965761,2017-07-29
891397134662193152,2017-07-29
891343645529567232,2017-07-29
891334415347060736,2017-07-29
891332290474848257,2017-07-29
891263843908947969,2017-07-29
891261878005092353,2017-07-29
891260230876659713,2017-07-29
891259245106278400,2017-07-29
891257113565163520,2017-07-29
891253798500487168,2017-07-29
891087485111087104,2017-07-29
891040645581873152,2017-07-28
891039237319143424,2017-07-28
891038014314598400,2017-07-28
890971233159962624,2017-07-28
890968428370153472,2017-07-28
890935044474380288,2017-07-28
890931465885798400,2017-07-28
890820505330212864,2017-07-28
890764622852173826,2017-07-28
890705628716466176,2017-07-27
890687451156631555,2017-07-27
890650237060120576,2017-07-27
890642377131515904,2017-07-27
890568797941362690,2017-07-27
890566339462672385,2017-07-27
890554786755555329,2017-07-27
890533442135502849,2017-07-27
890524387773997056,2017-07-27
890361489126805504,2017-07-27
890314337696579584,2017-07-26
890260758050856961,2017-07-26
890208319566229504,2017-07-26
890207082926022656,2017-07-26
890197095151546369,2017-07-26
890196164313833472,2017-07-26
890193981585444864,2017-07-26
890168183079960576,2017-07-26
890162144884514820,2017-07-26
890160810294685696,2017-07-26
890069204082151424,2017-07-26
890060370861334529,2017-07-26
889972487844491265,2017-07-25
889929412539543552,2017-07-25
889925142675062784,2017-07-25
889871789198802944,2017-07-25
889867842186649600,2017-07-25
889824817473605632,2017-07-25
889822411356602369,2017-07-25
889821674987761664,2017-07-25
889800510106107904,2017-07-25
889798407228989441,2017-07-25
889796918615920640,2017-07-25
889794300913045508,2017-07-25
889792764363276288,2017-07-25
889788202172780544,2017-07-25
889675644396867584,2017-07-25
889673743873843200,2017-07-25
889672374458646528,2017-07-25
889654862379589633,2017-07-25
889599425458327552,2017-07-24
889579795176181761,2017-07-24
889474780356915206,2017-07-24
889473486506385409,2017-07-24
889467610332528641,2017-07-24
889438168721874944,2017-07-24
889435104841523201,2017-07-24
889279880336166914,2017-07-24
889274373689028609,2017-07-24
889273320574783489,2017-07-23
889217183930351621,2017-07-23
889215815022727168,2017-07-23
889216341013655552,2017-07-23
888924192573235201,2017-07-23
888895687865380864,2017-07-22
888841724759597057,2017-07-22
888771440014749697,2017-07-22
888736256145985536,2017-07-22
888734848550043648,2017-07-22
888733031875346432,2017-07-22
888730468732067841,2017-07-22
888727293346156546,2017-07-22
888726438265966592,2017-07-22
888724194820857857,2017-07-22
888713231065391104,2017-07-22
888711488717934592,2017-07-22
888708453560184832,2017-07-22
888575966259314691,2017-07-22
888530948811366400,2017-07-21
888478670502932480,2017-07-21
888429879603191811,2017-07-21
888420461075476480,2017-07-21
888393378970439682,2017-07-21
888529645381062656,2017-07-21
888240051599134721,2017-07-21
888128621784838144,2017-07-20
888088029428150272,2017-07-20
887862941109940225,2017-07-20
887654816507408384,2017-07-19
887650824515661824,2017-07-19
887478019346051075,2017-07-19
887477071160762369,2017-07-19
887302632687251456,2017-07-18
887299895803203584,2017-07-18
887280380423938048,2017-07-18
887279050263285761,2017-07-18
887134287350439936,2017-07-18
886950594220568576,2017-07-17
886743367815766021,2017-07-17
886742955251335168,2017-07-17
886691926233239556,2017-07-16
886635676787232768,2017-07-16
886588838902206464,2017-07-16
886544734788997125,2017-07-16
886541955311816705,2017-07-16
886538703547621376,2017-07-16
886534810575020032,2017-07-16
886421324637380609,2017-07-16
886321948275429381,2017-07-15
886319322154586112,2017-07-15
886283456644251652,2017-07-15
886262474277888002,2017-07-15
886261674029854721,2017-07-15
886259363412926464,2017-07-15
886058483392622592,2017-07-15
886036222308757504,2017-07-15
885992108565291008,2017-07-14
885988016912838656,2017-07-14
885865609971605508,2017-07-14
885858247277727746,2017-07-14
885856351557210112,2017-07-14
885817217455140864,2017-07-14
885773130723205120,2017-07-14
885772727315030020,2017-07-14
885772254017187840,2017-07-14
885770227514052608,2017-07-14
885769944482414593,2017-07-14
885579818875670528,2017-07-13
885570979975639040,2017-07-13
885481504780013568,2017-07-13
885410010167226370,2017-07-13
885278633014812673,2017-07-12
885275592681295872,2017-07-12
885274148012011520,2017-07-12
885266492765466625,2017-07-12
885232527656538113,2017-07-12
885131482397908992,2017-07-12
885128373441355777,2017-07-12
885109663217352704,2017-07-12
885092844511387654,2017-07-12
885086466061340674,2017-07-12
885084555421634561,2017-07-12
885081181980590084,2017-07-12
885075206905188352,2017-07-12
884931352201756672,2017-07-12
884758617282531329,2017-07-11
884750055776948225,2017-07-11
884746435039768576,2017-07-11
884740553040175104,2017-07-11
884728971530829824,2017-07-11
884726279014100992,2017-07-11
884726129910853634,2017-07-11
884380352436985856,2017-07-10
884380242936254464,2017-07-10
884379751665848322,2017-07-10
884378624660582405,2017-07-10
884374529660903424,2017-07-10
884363456849342464,2017-07-10
884361623514656769,2017-07-10
884360051808448512,2017-07-10
884359576996511745,2017-07-10
884359096689971201,2017-07-10
884211874518192128,2017-07-10
884142582191849474,2017-07-09
884141905436696576,2017-07-09
884033889613828096,2017-07-09
884027201804488704,2017-07-09
884020939264073728,2017-07-09
884018776391503872,2017-07-09
884016887692234753,2017-07-09
884013689736769536,2017-07-09
884012097805406208,2017-07-09
884008221970763776,2017-07-09
883845492790235136,2017-07-09
883761448064864257,2017-07-08
883760134333378561,2017-07-08
883752778379792386,2017-07-08
883751888491098112,2017-07-08
883469033059864578,2017-07-07
883444736849305600,2017-07-07
883230130885324802,2017-07-07
883229754077392896,2017-07-07
883229270943911936,2017-07-07
883220875444715520,2017-07-07
883218784663818241,2017-07-07
883064346519187456,2017-07-06
882993144194838528,2017-07-06
882962893288882176,2017-07-06
882741809931309056,2017-07-05
882560030884716544,2017-07-05
882558219285131265,2017-07-05
882552631905988609,2017-07-05
882423634639425536,2017-07-05
882327018070790144,2017-07-04
882325456162361344,2017-07-04
882186896285282304,2017-07-04
882062572081512449,2017-07-04
882061157900718081,2017-07-04
882049782541414400,2017-07-04
881983493533822976,2017-07-03
881979394373406720,2017-07-03
881976958556549120,2017-07-03
881960261263011841,2017-07-03
881875263700783104,2017-07-03
881847676232503297,2017-07-03
881834692282109953,2017-07-03
881830110114009089,2017-07-03
881697281233354753,2017-07-03
881662619282702338,2017-07-02
881604490041995271,2017-07-02
881503147168071680,2017-07-02
881373634585079808,2017-07-02
881281755017355264,2017-07-01
881273362454118400,2017-07-01
881271809433374721,2017-07-01
881271748280365056,2017-07-01
881265792700035073,2017-07-01
881256428626956288,2017-07-01
881140479454310401,2017-07-01
881138485905772549,2017-07-01
881137079958241280,2017-07-01
881135264441257984,2017-07-01
881131368520056832,2017-07-01
880919871353217024,2017-06-30
880892632142143490,2017-06-30
880853246126022656,2017-06-30
880771685460344832,2017-06-30
880739852286918656,2017-06-30
880737163247267840,2017-06-30
880602793341591552,2017-06-30
880564232588107779,2017-06-29
880563788705148928,2017-06-29
880559961855729664,2017-06-29
880553561008078848,2017-06-29
880540637358981120,2017-06-29
880534684479897600,2017-06-29
880508977590697984,2017-06-29
880489358431850496,2017-06-29
880469342835666944,2017-06-29
880410114456465411,2017-06-29
880408582310776832,2017-06-29
880402366373269504,2017-06-29
880242238000955392,2017-06-29
880192282254872576,2017-06-28
880175585418465284,2017-06-28
880172859108331520,2017-06-28
880170602690215936,2017-06-28
880158771762286592,2017-06-28
880049704620494848,2017-06-28
880018828603912194,2017-06-28
880017678978736129,2017-06-28
880015261004435456,2017-06-28
879828637733793793,2017-06-27
879827411008974852,2017-06-27
879682547235651584,2017-06-27
879678356450676736,2017-06-27
879661481360588800,2017-06-27
879660494218547202,2017-06-27
879655772111679488,2017-06-27
879655576803913728,2017-06-27
879652031799205888,2017-06-27
879648931172556802,2017-06-27
879527520957325314,2017-06-27
879525817361068032,2017-06-27
879512164553420809,2017-06-27
879405223399350272,2017-06-26
879403082114846722,2017-06-26
879402984756711425,2017-06-26
879326984794517507,2017-06-26
879324620159160322,2017-06-26
879323238425395200,2017-06-26
879320905608044544,2017-06-26
879317636164841474,2017-06-26
879315860178993152,2017-06-26
878947806442119168,2017-06-25
878946025662296064,2017-06-25
878725385235701761,2017-06-24
878717095701336064,2017-06-24
878715504063643648,2017-06-24
878711517537083392,2017-06-24
878596457741287424,2017-06-24
878413313188802560,2017-06-24
878365166538285057,2017-06-23
878341007103987712,2017-06-23
878200921980891136,2017-06-23
878192867847675904,2017-06-23
878085811941539849,2017-06-23
878085201494147076,2017-06-23
878078560715538432,2017-06-23
878031806506848256,2017-06-22
878027873650475008,2017-06-22
878019881353871360,2017-06-22
878013639613186049,2017-06-22
878006964072189952,2017-06-22
877932956458795008,2017-06-22
877932907137966080,2017-06-22
877892883352702976,2017-06-22
877891129194102785,2017-06-22
877889199353077760,2017-06-22
877879361130688512,2017-06-22
877878375045447680,2017-06-22
877846483021602816,2017-06-22
877674738364989440,2017-06-21
877663648713330688,2017-06-21
877474368661618688,2017-06-21
877372660455546880,2017-06-21
877363446530007040,2017-06-21
877355739383287808,2017-06-21
877353797760286720,2017-06-21
877350761742688256,2017-06-21
877341043171241984,2017-06-21
877234140483121152,2017-06-20
877204691851108353,2017-06-20
877104262463008771,2017-06-20
877101828143542272,2017-06-20
877101173412638720,2017-06-20
876964061027684352,2017-06-20
876952186143506432,2017-06-19
876951845880688644,2017-06-19
876948721468141573,2017-06-19
876921011668738050,2017-06-19
876901304207069185,2017-06-19
876900944444837890,2017-06-19
876899250071904256,2017-06-19
876899176562524160,2017-06-19
876896144944762880,2017-06-19
876771526208626688,2017-06-19
876899886272319489,2017-06-19
876899797994790912,2017-06-19
876558248631042049,2017-06-18
876558049565188096,2017-06-18
876552203187736577,2017-06-18
876546864669237253,2017-06-18
876394578777174021,2017-06-18
876390681056600066,2017-06-18
876388733607694336,2017-06-18
876079184417882116,2017-06-17
875888479942651909,2017-06-17
875888258407858176,2017-06-17
875843513761583104,2017-06-16
875840132238032897,2017-06-16
875732813278048256,2017-06-16
875701471999864833,2017-06-16
875698062030778368,2017-06-16
875690204564258816,2017-06-16
875682853585129472,2017-06-16
875500520840060928,2017-06-15
875468769212149760,2017-06-15
875441788110110727,2017-06-15
875438639823675392,2017-06-15
875321478849363968,2017-06-15
875305788708974592,2017-06-15
875166406417010688,2017-06-15
874991696186142721,2017-06-14
874971795362897921,2017-06-14
874822136782880768,2017-06-14
874821262987730944,2017-06-14
874767922295705600,2017-06-13
874728484475744257,2017-06-13
874626492310978564,2017-06-13
874619861019840512,2017-06-13
874609480301936640,2017-06-13
874608587473080320,2017-06-13
874599130018054145,2017-06-13
874578159676665857,2017-06-13
874576057579565056,2017-06-13
874418514240688129,2017-06-13
874373283919089664,2017-06-12
874325287143604224,2017-06-12
874309930232184833,2017-06-12
874218586155479040,2017-06-12
874087477807599616,2017-06-12
874086142425083904,2017-06-12
874085723762286592,2017-06-12
874084433460154368,2017-06-12
873884774041079808,2017-06-11
873879934040780801,2017-06-11
873878232264822784,2017-06-11
873878061778907137,2017-06-11
873643935993708544,2017-06-10
873353586025132038,2017-06-10
873311842956914688,2017-06-09
873250570508922880,2017-06-09
873245481488535554,2017-06-09
873183401620230144,2017-06-09
873180518493429765,2017-06-09
873131235614347264,2017-06-09
873120139222306817,2017-06-09
872427222392504320,2017-06-07
872419018799550464,2017-06-07
872258719404482561,2017-06-07
872253002266161153,2017-06-07
872243414930264065,2017-06-07
872147965451882496,2017-06-06
872086906804240384,2017-06-06
